Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10610998,332.03125,3552,-2.17780502759044,-14960,-9.17228694052728,-5200,3.18822808093194,3,3.78048780487805,-62,-0.182926829268293,-12,0.731707317073171,-48,0.208695652173913,35,0.152173913043478,124,-0.604878048780488,
10611638,351.5625,3584,-2.19742489270386,-14864,-9.113427345187,-5168,3.16860821581852,1,3.71951219512195,-61,-0.0609756097560976,-11,0.670731707317073,-46,0.2,33,0.143478260869565,124,-0.604878048780488,
10612278,371.09375,3536,-2.16799509503372,-14912,-9.14285714285714,-5248,3.21765787860208,-1,3.65853658536585,-60,0.0609756097560976,-12,0.731707317073171,-46,0.2,34,0.147826086956522,123,-0.6,
10612918,390.625,3520,-2.15818516247701,-14912,-9.14285714285714,-5184,3.17841814837523,-7,3.23170731707317,-53,0.426829268292683,-17,1.03658536585366,-49,0.21304347826087,40,0.173913043478261,123,-0.6,
10613558,410.15625,3520,-2.15818516247701,-14864,-9.113427345187,-5120,3.13917841814837,1,2.74390243902439,-45,-0.0609756097560976,-12,0.731707317073171,-48,0.208695652173913,38,0.165217391304348,124,-0.604878048780488,
10614198,429.6875,3584,-2.19742489270386,-14800,-9.07418761496015,-5216,3.19803801348866,27,2.13414634146341,-35,-1.64634146341463,-12,0.731707317073171,-50,0.217391304347826,42,0.182608695652174,122,-0.595121951219512,
10614838,449.21875,3488,-2.13856529736358,-14784,-9.06437768240343,-5200,3.18822808093194,34,2.25609756097561,-37,-2.07317073170732,-2,0.121951219512195,-46,0.2,37,0.160869565217391,124,-0.604878048780488,
10615478,468.75,3456,-2.11894543225015,-14752,-9.04475781729001,-5248,3.21765787860208,21,2.07317073170732,-34,-1.28048780487805,4,-0.24390243902439,-47,0.204347826086957,37,0.160869565217391,124,-0.604878048780488,
10616118,488.28125,3456,-2.11894543225015,-14752,-9.04475781729001,-5216,3.19803801348866,15,2.25609756097561,-37,-0.914634146341463,3,-0.182926829268293,-47,0.204347826086957,39,0.169565217391304,123,-0.6,
10616758,507.8125,3552,-2.17780502759044,-14784,-9.06437768240343,-5264,3.2274678111588,5,1.95121951219512,-32,-0.304878048780488,2,-0.121951219512195,-48,0.208695652173913,33,0.143478260869565,124,-0.604878048780488,
10617398,527.34375,3504,-2.14837522992029,-14784,-9.06437768240343,-5248,3.21765787860208,12,1.95121951219512,-32,-0.731707317073171,0,0,-47,0.204347826086957,35,0.152173913043478,124,-0.604878048780488,
10618038,546.875,3536,-2.16799509503372,-14880,-9.12323727774372,-5232,3.20784794604537,8,2.13414634146341,-35,-0.487804878048781,-2,0.121951219512195,-47,0.204347826086957,38,0.165217391304348,123,-0.6,
